,price,rating_value,review_count,cover_type,paper_type,rating_ratio,book_name,will_read_count,now_reading_count,already_read_count,favourite_count,purchase_info,page_num
171,78.0,5.0,3.0,Karton Kapak,Kitap Kağıdı,90.0,Dua Terapisi,7.0,3.0,8.0,200.0,259.0,184
172,80.25,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,İletişim Dehası,12.0,1.0,4.0,323.0,225.0,304
173,82.6,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Hayat Sizi Seviyor!,4.0,1.0,2.0,139.0,163.0,220
174,167.76,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Açıklamalı Bilinç Haritası,1.0,0.0,1.0,85.0,77.0,304
175,58.4,5.0,7.0,Karton Kapak,Kitap Kağıdı,92.9,Cinselliğin Önemi  Arzuya Kavuşmak,23.0,1.0,17.0,275.0,239.0,160
176,179.4,5.0,,Karton Kapak,Kitap Kağıdı,100.0,İyi Yaşama Sanatı: Mutluluğa Giden Şaşkınlık Verici 52 Yol,4.0,1.0,0.0,145.0,75.0,384
177,63.75,,,Karton Kapak,Kitap Kağıdı,0.0,Bileşik  Etki  Küçük Adımlar Büyük Sonuçlar,1.0,0.0,1.0,19.0,13.0,192
178,97.2,5.0,10.0,Karton Kapak,Kitap Kağıdı,95.3,Senin Yolun Hangisi?,23.0,6.0,21.0,462.0,623.0,312
179,127.75,5.0,4.0,Karton Kapak,Kitap Kağıdı,95.6,Kadın  Dişilik Ruhunu Onurlandırmak,15.0,1.0,5.0,538.0,410.0,248
180,191.4,5.0,103.0,Karton Kapak,Kitap Kağıdı,96.1,Kalp Zekası,150.0,24.0,176.0,1929.0,4427.0,336
181,126.0,4.0,9.0,Karton Kapak,Kitap Kağıdı,,Gençler İçin Zihninden Çık Hayatına Gir,15.0,0.0,15.0,388.0,1086.0,192
182,72.0,4.0,1.0,Karton Kapak,Kitap Kağıdı,80.0,Naikan  Sen İçine Bak!,7.0,3.0,3.0,100.0,194.0,224
183,142.5,5.0,3.0,Karton Kapak,Kitap Kağıdı,,Sibirya'dan Anadolu'ya Türk Şamanizmi’nin Sosyolojisi,51.0,2.0,12.0,512.0,519.0,448
184,68.4,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Yüz Okuma  Sanatı,10.0,2.0,8.0,230.0,279.0,208
185,117.05,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Nasıl Karar Verilir?,12.0,0.0,3.0,195.0,137.0,396
186,73.44,4.0,14.0,Karton Kapak,Kitap Kağıdı,89.4,Arzunun Botaniği  Bir Elmanın Sizi Kullandığını Düşündünüz mü Hiç?,55.0,7.0,35.0,743.0,912.0,256
187,38.88,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Kendini Tanımak / The School of Life / Hayat Okulu,4.0,0.0,1.0,126.0,108.0,96
188,86.4,5.0,3.0,Karton Kapak,Kitap Kağıdı,,Unutmak Mı Affetmek Mi?,14.0,0.0,4.0,324.0,239.0,330
189,126.18,5.0,2.0,Karton Kapak,Kitap Kağıdı,,Şimdi Şehir İçin Kalp Zamanı,6.0,2.0,5.0,246.0,163.0,280
190,146.25,4.0,1.0,Karton Kapak,Kitap Kağıdı,80.0,Sarkaç Kullanım Şema Kartları Kutulu (52 Kart),0.0,0.0,0.0,29.0,43.0,
191,66.0,4.0,33.0,Karton Kapak,1. Hm. Kağıt,85.2,Farkındalık Dengeli Yaşamanın Anahtarı,18.0,8.0,34.0,933.0,810.0,225
192,99.0,4.0,,Karton Kapak,Kitap Kağıdı,80.0,Bu Kitap Hayatınızı Düzeltebilir,3.0,0.0,0.0,63.0,45.0,304
193,95.85,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Niyetleri Gerçekleştirme Rehberi,5.0,2.0,1.0,89.0,236.0,192
194,126.0,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Şaman’ın Yaşam ve Ölüm Kitabı  Bir Şamanın Mucizevi Şifa Araçları,4.0,0.0,2.0,146.0,171.0,256
195,78.0,5.0,14.0,Karton Kapak,Kitap Kağıdı,92.0,İnsanın 8 Yeteneği  Yoga Sayesinde İçsel Huzuru Kazanmanın  Yolları,28.0,8.0,23.0,393.0,911.0,390
196,69.3,5.0,3.0,Karton Kapak,Kitap Kağıdı,,"Etkili İletişim: Doğru Bağlantılar Kurmak, İkna Etmek ve Anlaşılmak için Stratejiler",23.0,4.0,3.0,442.0,424.0,208
197,91.0,4.0,6.0,Karton Kapak,Kitap Kağıdı,85.9,Namaz Terapisi,24.0,6.0,21.0,329.0,685.0,296
198,210.0,5.0,8.0,Karton Kapak,Kitap Kağıdı,95.0,15 Günde Dâhi Beyin  Daha İyi Bir Beyin İçin 15 Gün,20.0,5.0,10.0,518.0,441.0,400
199,117.18,5.0,8.0,Karton Kapak,Kitap Kağıdı,,Kitapları Nasıl Okumalı,18.0,5.0,12.0,264.0,168.0,406
200,42.0,3.0,1.0,Karton Kapak,Kitap Kağıdı,60.0,Zarafetname  Seven Onarmak İster,0.0,0.0,1.0,19.0,39.0,136
201,68.0,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Fikirlerinizi Satmak,6.0,0.0,3.0,96.0,90.0,152
202,58.74,5.0,75.0,Karton Kapak,Kitap Kağıdı,92.3,Neşesi Yeter,84.0,14.0,164.0,889.0,3455.0,192
203,89.57,5.0,31.0,Karton Kapak,Kitap Kağıdı,94.8,Siyah Pantolon,114.0,8.0,71.0,630.0,2762.0,256
204,67.34,5.0,2.0,Karton Kapak,Kitap Kağıdı,96.0,Hayata Nereden Bakmalıyız?  Yeni Bir Dünya İçin On Eski Fikir,10.0,1.0,3.0,354.0,253.0,151
205,59.4,5.0,7.0,Karton Kapak,Kitap Kağıdı,95.5,Çocuk ve Ergenle Çalışmak / Psikanaliz Defterleri 1 Çocuk ve Ergen Çalışmaları,21.0,4.0,10.0,489.0,835.0,188
206,95.4,4.0,75.0,Karton Kapak,Kitap Kağıdı,89.2,Sevgi Bahçesinin Bahçıvanı,102.0,17.0,153.0,819.0,4280.0,248
207,81.4,,,Karton Kapak,Kitap Kağıdı,0.0,Seneca ile Kahvaltı,10.0,0.0,0.0,201.0,123.0,280
208,56.1,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Çocuk ve Ergen Psikanalizi:Kuramcılar Ve Kavramlar,6.0,1.0,1.0,90.0,120.0,240
209,87.05,5.0,3.0,Karton Kapak,Kitap Kağıdı,93.3,Ne Düşündüğünü Biliyorum,10.0,1.0,8.0,207.0,221.0,352
210,93.06,5.0,3.0,Karton Kapak,Kitap Kağıdı,95.0,Beş Elementin Gücü,8.0,3.0,11.0,166.0,558.0,360
211,67.83,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Yönetim Becerileri,2.0,0.0,1.0,86.0,118.0,184
212,105.6,4.0,1.0,Karton Kapak,Kitap Kağıdı,80.0,Rüya,1.0,0.0,0.0,24.0,33.0,464
213,73.66,4.0,6.0,Karton Kapak,Kitap Kağıdı,85.7,Geçiş,8.0,1.0,6.0,146.0,555.0,216
214,109.0,5.0,,Karton Kapak,Kitap Kağıdı,,Zihnin Efendisi,25.0,3.0,19.0,226.0,1451.0,222
215,24.93,5.0,6.0,Karton Kapak,Kitap Kağıdı,98.2,Bir Ön Yargı Meselesi,16.0,0.0,11.0,263.0,318.0,120
216,45.5,5.0,29.0,Karton Kapak,Kitap Kağıdı,95.4,Satış ve Pazarlama Teknikleriyle İkna Sanatı,35.0,12.0,49.0,399.0,1227.0,208
217,58.08,5.0,70.0,Karton Kapak,Kitap Kağıdı,90.2,Beynin Başarabileceğini Biliyor Sana da Anlatsın mı ?,82.0,13.0,174.0,750.0,3029.0,144
218,221.4,5.0,2.0,Karton Kapak,Kitap Kağıdı,100.0,Hafızayı Kurtarmak,21.0,0.0,3.0,268.0,156.0,584
219,84.0,5.0,3.0,Karton Kapak,Kitap Kağıdı,95.7,Ruhumuzun Bilgelik Yolculuğu,18.0,0.0,17.0,356.0,490.0,256
220,100.2,4.0,3.0,Karton Kapak,Kitap Kağıdı,73.3,Yarının İşini Yarına Bırakma,6.0,2.0,7.0,104.0,334.0,336
221,69.5,5.0,2.0,Karton Kapak,Kitap Kağıdı,91.4,Uyanış Zamanı,15.0,1.0,14.0,180.0,921.0,240
222,90.0,5.0,4.0,Karton Kapak,Kitap Kağıdı,,Özgür Zihin,14.0,0.0,16.0,571.0,556.0,152
223,63.25,4.0,3.0,Karton Kapak,Kitap Kağıdı,86.7,Adab-ı Muaşeret,5.0,2.0,6.0,119.0,168.0,264
224,58.5,5.0,,Karton Kapak,Kitap Kağıdı,,Hafıza Koçu  Hafızanı 40 Günde İyileştir ve Güçlendir,6.0,0.0,0.0,92.0,81.0,192
225,76.23,4.0,1.0,Karton Kapak,Kitap Kağıdı,80.0,Savaşçı Tanrıçanın Yolu ,2.0,0.0,0.0,69.0,81.0,224
226,215.4,4.0,23.0,Ciltli,Kitap Kağıdı,83.9,Lagom (Ciltli)  İsveçlilerin Dengeli Yaşama Sanatı,54.0,5.0,59.0,936.0,957.0,160
227,79.2,,,Karton Kapak,Kitap Kağıdı,0.0,Bilge Gibi Düşün: Pozitif Olmanın Gücünden Yararlanmanın ve Mutluluğun Sırrı,6.0,0.0,0.0,56.0,36.0,360
228,79.5,,,Karton Kapak,Kitap Kağıdı,0.0,Kendin Olmayı Nasıl Başarırsın ?,2.0,0.0,0.0,17.0,10.0,320
229,95.56,5.0,109.0,Karton Kapak,Kitap Kağıdı,91.0,Kalbime Girmeden Beynimde İşin Ne? ,177.0,30.0,229.0,1303.0,7429.0,320
230,63.36,4.0,10.0,Karton Kapak,Kitap Kağıdı,83.3,Sürdürülebilir Yaşam Rehberi,32.0,1.0,28.0,446.0,1172.0,136
231,80.0,,,Karton Kapak,Kitap Kağıdı,0.0,Akıl,4.0,1.0,0.0,31.0,624.0,148
232,75.9,5.0,1.0,Karton Kapak,Kitap Kağıdı,90.0,Başarının Anahtarları,7.0,0.0,5.0,153.0,198.0,256
233,49.58,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Perdeyi Geçmek  Ruhunuz Doğum ve Ölüm Sürecinde ve Ölümden Sonra Neler Yaşar?,5.0,1.0,3.0,61.0,151.0,160
234,99.0,5.0,1.0,Karton Kapak,Kitap Kağıdı,95.0,Özcülük: Daha Azın Disiplinli Arayışı,10.0,3.0,3.0,226.0,253.0,280
235,36.96,4.0,38.0,Karton Kapak,Kitap Kağıdı,86.0,Kaizen Yolu / Küçük Bir Adım Hayatınızı Değiştirebilir,37.0,6.0,51.0,479.0,1405.0,160
236,29.9,5.0,2.0,Karton Kapak,Kitap Kağıdı,93.3,"Ölmek Bir Şey Değil, Yaşamamak Korkunç! - Victor Hugo’dan Hayat Dersleri",7.0,0.0,3.0,153.0,185.0,140
237,119.0,4.0,11.0,Karton Kapak,Kitap Kağıdı,85.3,Her Şey Darmadağın Olduğunda  Zor Zamanlar İçin Yürekten Öğütler,24.0,0.0,25.0,501.0,864.0,160
238,78.54,5.0,1.0,Karton Kapak,Kitap Kağıdı,95.0,Stres Yönetimi: Başarıya Ulaşmak için Etkili Stratejiler,26.0,2.0,5.0,421.0,456.0,256
239,79.2,5.0,7.0,Karton Kapak,Kitap Kağıdı,90.9,Kıssalar Ne Söyler  Hz. İbrahim,25.0,2.0,21.0,279.0,726.0,342
240,81.25,4.0,14.0,Karton Kapak,Kitap Kağıdı,88.0,Pratik Enneagram  Enneagram ile Bireysel Tanımlama (BİTA),15.0,3.0,20.0,281.0,802.0,176
241,57.75,5.0,29.0,Karton Kapak,Kitap Kağıdı,,Hedef ve Hayallerin İçin Başarıya Gülümse,52.0,5.0,50.0,410.0,1400.0,216
242,56.16,5.0,,Karton Kapak,Kitap Kağıdı,,"Beyin Koçu  Zihinsel Becerilerini Geliştir, Potansiyelini 40 Günde Ortaya Koy",9.0,1.0,0.0,119.0,114.0,192
243,60.0,,,Karton Kapak,Kitap Kağıdı,0.0,Tasavvuf Terapisi,5.0,0.0,5.0,107.0,119.0,184
244,88.69,4.0,3.0,Karton Kapak,Kitap Kağıdı,72.0,Hayat İçin Oyun Planı,15.0,1.0,6.0,510.0,145.0,192
245,80.25,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Zorlu Konuşmalar,6.0,0.0,1.0,78.0,108.0,312
246,66.0,,,Karton Kapak,Kitap Kağıdı,0.0,Hawaii Günlükleri,3.0,0.0,0.0,18.0,44.0,232
247,105.3,5.0,4.0,Karton Kapak,Kitap Kağıdı,97.1,Öfke Kontrolü for Dummies ,25.0,1.0,13.0,349.0,602.0,376
248,52.8,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Filozofik Yumurta,1.0,0.0,3.0,28.0,43.0,232
249,70.0,2.0,,Karton Kapak,Kitap Kağıdı,40.0,Hayatımı Değiştiren Her Şey,4.0,0.0,0.0,22.0,34.0,216
250,76.0,5.0,1.0,Karton Kapak,Kitap Kağıdı,96.0,Beyninizi Eğitmek for Dummies,35.0,2.0,8.0,416.0,226.0,272
251,66.0,,,Karton Kapak,Kitap Kağıdı,0.0,Para Ne Söyler Biz Ne Anlarız?,0.0,0.0,0.0,31.0,22.0,224
252,78.0,,,Karton Kapak,Kitap Kağıdı,0.0,Sihirli Kitap,0.0,0.0,0.0,19.0,33.0,224
253,93.75,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Başarılı Zihinler Kariyer Yarışında Ve İlişkilerde  Başarının Gerçek Anahtarları,4.0,0.0,0.0,29.0,17.0,312
254,49.84,,,Karton Kapak,Kitap Kağıdı,0.0,Zengin Olma Bilimi,1.0,0.0,0.0,13.0,115.0,94
255,72.0,5.0,15.0,Karton Kapak,Kitap Kağıdı,90.2,Nasıl ve Neden Okumalıyız?,63.0,5.0,28.0,685.0,847.0,408
256,75.9,5.0,3.0,Karton Kapak,Kitap Kağıdı,95.0,"Hiçbir Şey Yapmama Sanatı: Çok Çalışmaktan, Fazla Mesaiden Nasıl Kurtulur ve Hayatın Tadını Çıkarırız ",10.0,1.0,1.0,207.0,195.0,288
257,67.6,5.0,17.0,Karton Kapak,Kitap Kağıdı,92.3,Bağlantı Dansı,29.0,0.0,28.0,567.0,1234.0,240
258,62.04,,,Karton Kapak,Kitap Kağıdı,0.0,Mucize Ritüelleri,7.0,2.0,1.0,110.0,343.0,184
259,81.4,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Duyguların Doğası,3.0,0.0,1.0,138.0,98.0,272
260,70.98,4.0,1.0,Karton Kapak,Kitap Kağıdı,86.7,Affetmek Üzerine,7.0,0.0,3.0,121.0,84.0,272
261,219.0,4.0,2.0,Karton Kapak,Kitap Kağıdı,80.0,Kuantum ve Spiritüellik  Kadim Bilgelik Anlatılarını Modern Fiziğin Kavramlarıyla Okumak,1.0,0.0,1.0,110.0,83.0,480
262,161.4,5.0,4.0,Karton Kapak,Kitap Kağıdı,97.8,Öğretmenler İçin Farkındalık: Sınıfta Huzur ve Verimlilik İçin Kolay Beceriler,10.0,4.0,8.0,316.0,387.0,320
263,79.5,3.0,12.0,Karton Kapak,Kitap Kağıdı,68.6,Tevekkül,24.0,2.0,24.0,349.0,1415.0,304
264,54.0,5.0,17.0,Karton Kapak,Kitap Kağıdı,93.7,Uydurmanın İncelikleri  Kurmaca Üzerine Kişisel Yaklaşımlar,31.0,4.0,28.0,312.0,536.0,196
265,58.14,4.0,7.0,Karton Kapak,Kitap Kağıdı,87.5,Duygusal Zeka Odaklanma,19.0,2.0,16.0,532.0,721.0,172
266,215.4,4.0,38.0,Ciltli,Kitap Kağıdı,87.8,Lykke (Ciltli)  Dünyanın En Mutlu İnsanlarının Sırları,100.0,10.0,91.0,1787.0,1921.0,288
267,67.2,5.0,1.0,Karton Kapak,Kitap Kağıdı,,Sınır Çizmek Özgürleştirir,2.0,0.0,1.0,86.0,166.0,240
268,80.74,4.0,25.0,Karton Kapak,Kitap Kağıdı,86.4,Küçük İyilik Fikirleri,46.0,2.0,66.0,782.0,1372.0,344
269,91.0,5.0,3.0,Karton Kapak,Kitap Kağıdı,94.3,Kendi Nedenini Bul! 2. Kitap,19.0,1.0,7.0,353.0,410.0,152
270,27.06,5.0,3.0,Karton Kapak,Kitap Kağıdı,91.1,Uyku Devrimi  Hayatınızı Her Gece Değiştirin,8.0,1.0,3.0,122.0,206.0,360
271,109.5,5.0,1.0,Karton Kapak,Kitap Kağıdı,93.3,İhtiyacın Olana Dönüşmek  Şiddetsiz İletişimi Bedene Getirmeye Yönelik Çalışmalar,4.0,0.0,0.0,61.0,52.0,240
272,101.92,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Etkili Gençlerin 7 Alışkanlığı ,5.0,0.0,1.0,66.0,51.0,408
273,54.0,5.0,6.0,Karton Kapak,Kitap Kağıdı,91.7, Ramtha - Tiranların Son Valsi,9.0,1.0,10.0,162.0,300.0,184
274,46.8,,,Karton Kapak,Kitap Kağıdı,0.0,Hayır Deme Sanatı,4.0,1.0,0.0,61.0,33.0,160
275,80.08,,,Karton Kapak,Kitap Kağıdı,0.0,Kafandaki Hikaye Değişirse Hayatın da Değişir,0.0,0.0,0.0,16.0,17.0,280
276,49.84,,,Karton Kapak,Kitap Kağıdı,0.0,İyi Olma Bilimi,0.0,0.0,0.0,9.0,72.0,100
277,49.84,,,Karton Kapak,Kitap Kağıdı,0.0,Muhteşem Olma Bilimi,0.0,0.0,0.0,6.0,71.0,98
278,126.0,5.0,2.0,Karton Kapak,Kitap Kağıdı,100.0,Koşulsuz Şefkat  RAIN Yöntemi ile Kendini ve Dünyayı Sevmeyi Öğrenmek,6.0,0.0,3.0,111.0,326.0,280
279,46.2,5.0,13.0,Karton Kapak,Kitap Kağıdı,97.6,Griden Beyaza,106.0,13.0,37.0,422.0,915.0,144
280,58.74,5.0,13.0,Karton Kapak,Kitap Kağıdı,98.0,Her Ebeveyn Kendisinin Çocuğudur,27.0,1.0,28.0,343.0,580.0,192
281,95.4,5.0,100.0,Karton Kapak,Kitap Kağıdı,,Yüreğime Dokunan Eller,136.0,12.0,218.0,1020.0,5003.0,256
282,63.0,5.0,4.0,Karton Kapak,Kitap Kağıdı,100.0,Kendimden Uzaklaşıyorum Sonra Tekrar Kendime Kavuşuyorum,15.0,2.0,12.0,94.0,301.0,200
283,95.4,4.0,36.0,Karton Kapak,Kitap Kağıdı,85.4,Asla Vazgeçmedim,65.0,3.0,94.0,654.0,2594.0,288
284,146.0,4.0,3.0,Karton Kapak,Kitap Kağıdı,85.7,İkna Etme Sanatı,21.0,3.0,10.0,351.0,480.0,376
285,108.75,,,Karton Kapak,Kitap Kağıdı,0.0,Enneagram ile Eşini Keşfet,9.0,0.0,1.0,168.0,136.0,320
286,48.6,,,Karton Kapak,Kitap Kağıdı,0.0,Az Düşün Uzun Yaşa,3.0,1.0,0.0,80.0,124.0,176
287,33.75,4.0,2.0,Karton Kapak,Kitap Kağıdı,73.3,Neden Yanlış Kişiyle Evleneceksiniz / Hayat Okulu ,5.0,0.0,3.0,125.0,112.0,80
288,140.1,5.0,11.0,Karton Kapak,Kitap Kağıdı,95.3,Uygarlık ve Delilik Akıl Hastalığının Kültürel Tarihi,45.0,4.0,23.0,730.0,666.0,412
289,59.4,4.0,1.0,Karton Kapak,Kitap Kağıdı,88.6,"Psikanaliz Defterleri 9 – Çocuk ve Ergen Çalışmaları / Çocuk, Ergen Ve Bedeni",6.0,0.0,1.0,79.0,110.0,184
290,77.0,4.0,15.0,Karton Kapak,Kitap Kağıdı,83.9,Yapay Zeka,34.0,8.0,26.0,399.0,1078.0,285
291,65.34,4.0,2.0,Karton Kapak,Kitap Kağıdı,88.6,Etkili İlişkinin 7 Alışkanlığı,13.0,0.0,9.0,268.0,317.0,184
292,159.25,5.0,7.0,Karton Kapak,Kitap Kağıdı,90.0,Optimum Denge Modeli  Bilmek-Yapa-bilmek-Olmak,27.0,3.0,9.0,269.0,1143.0,656
293,59.4,5.0,14.0,Karton Kapak,Kitap Kağıdı,91.9,Beyin Sizsiniz 2,36.0,3.0,35.0,470.0,1739.0,264
294,108.75,4.0,5.0,Karton Kapak,Kitap Kağıdı,77.1,Enneagram ile Öğrencini Keşfet,11.0,3.0,4.0,173.0,273.0,336
295,82.5,5.0,4.0,Karton Kapak,Kitap Kağıdı,98.2,Narsisistik Bir Dünyada Hayatta Kalma Rehberi,15.0,1.0,12.0,181.0,220.0,264
296,59.6,5.0,6.0,Karton Kapak,Kitap Kağıdı,96.9,Duygusal Zeka Öz Farkındalık,16.0,1.0,9.0,472.0,463.0,160
297,156.28,5.0,2.0,Karton Kapak,Kitap Kağıdı,90.0,Ağrıdan Kurtulmak,8.0,0.0,1.0,237.0,270.0,216
298,87.12,4.0,4.0,Karton Kapak,Kitap Kağıdı,78.0,Seksten Süperbilince Cinselliğin Önemi,21.0,1.0,8.0,273.0,382.0,384
299,78.38,,,Karton Kapak,Kitap Kağıdı,0.0,Yaşamın Gizli Sözleşmesi,2.0,0.0,0.0,36.0,57.0,272
300,141.0,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Kuantum Yansıma,4.0,0.0,2.0,62.0,176.0,298
301,56.0,,,Karton Kapak,Kitap Kağıdı,0.0,Yaşanmış Örneklerle Hayat Dersleri ,0.0,0.0,0.0,39.0,58.0,168
302,152.1,4.0,8.0,Karton Kapak,Kitap Kağıdı,88.8,Zengin Çocuk Akıllı Çocuk / Çocuğunuza Maddi Temel Sağlamanın Yolları,22.0,1.0,9.0,400.0,335.0,392
303,100.77,4.0,1.0,Karton Kapak,Kitap Kağıdı,80.0,Narsisizme Yeni Bir Bakış  Kendini Özel Hissetmenin Kötü ve Şaşırtıcı Biçimde İyi Yanları,12.0,1.0,1.0,226.0,111.0,248
304,163.44,,,Karton Kapak,Kitap Kağıdı,0.0,Cesaret  Tehlikeli Yaşamanın Sevinci,7.0,0.0,2.0,233.0,129.0,248
305,46.8,,,Karton Kapak,Kitap Kağıdı,0.0,Özgüvene Dair / The School of Life / Hayat Okulu,2.0,0.0,1.0,51.0,42.0,96
306,26.65,5.0,3.0,Karton Kapak,Kitap Kağıdı,95.6,أدب الصغير Edebül-Sağir (Arapça),6.0,0.0,4.0,113.0,241.0,92
307,102.18,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Son Konuşma,2.0,1.0,0.0,32.0,26.0,206
308,65.0,,,Karton Kapak,Kitap Kağıdı,0.0,Kendini Tanı ve Keşfet,1.0,0.0,0.0,18.0,19.0,94
309,61.88,,,Karton Kapak,Kitap Kağıdı,0.0,Esma-ül Hüsna İle Manevi  İyileşme,1.0,0.0,1.0,23.0,15.0,176
310,60.0,,,Karton Kapak,Kitap Kağıdı,0.0,Safi Hayat,0.0,0.0,0.0,2.0,21.0,184
311,96.0,,,Karton Kapak,Kitap Kağıdı,0.0,Kendi Kendine Hipnoz,0.0,0.0,0.0,5.0,7.0,127
312,164.0,5.0,13.0,Karton Kapak,Kitap Kağıdı,100.0,Varlığın İlahi Enerjisi,2.0,1.0,2.0,21.0,238.0,360
313,90.0,4.0,4.0,Karton Kapak,Kitap Kağıdı,85.7,Huzur Arayışı,21.0,0.0,14.0,527.0,507.0,144
314,73.92,4.0,48.0,Karton Kapak,Kitap Kağıdı,86.4,Checklist Manifesto  İşler Nasıl Doğru Yapılır,64.0,8.0,81.0,948.0,2021.0,216
315,79.2,5.0,17.0,Karton Kapak,Kitap Kağıdı,90.0,"Hayır De Gitsin ! / İstemediğiniz, Yapmamanız Gereken Veya Yapamayacağınız Durumlarda Hayır Diyebilmek",123.0,15.0,41.0,1464.0,1074.0,220
316,47.62,,,Karton Kapak,Kitap Kağıdı,0.0,Ataların İzleri  Köken Aile Açılımı,3.0,0.0,2.0,81.0,127.0,152
317,81.84,5.0,3.0,Karton Kapak,Kitap Kağıdı,95.0,40 Metotla Kariyerini Ve Kişiliğini Parlat!,15.0,1.0,7.0,154.0,354.0,232
318,468.0,4.0,8.0,Ciltli,Kitap Kağıdı,81.3,Sırlar Kitabı (Tek Kitap-Ciltli)  Yaşamın Sırrına Ulaşmak için 112 Meditasyon,25.0,11.0,10.0,574.0,509.0,1080
319,49.5,5.0,7.0,Karton Kapak,1. Hm. Kağıt,,Anlayarak Hızlı Okuma Teknikleri,25.0,2.0,27.0,172.0,635.0,160
320,82.8,5.0,10.0,Karton Kapak,Kitap Kağıdı,93.3,Liderlik Nitelikleri,11.0,1.0,8.0,240.0,444.0,156
321,58.5,,,Karton Kapak,Kitap Kağıdı,0.0,Nasıl Hep Beni Buluyor?,7.0,3.0,0.0,161.0,118.0,144
322,33.7,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Dao De Jing  Yol ve Erdem Kitabı,3.0,5.0,5.0,173.0,504.0,128
323,75.31,5.0,2.0,Karton Kapak,Kitap Kağıdı,95.0,7 Ced 7 Nesil Ailenin Mutluluk Atölyesi,13.0,0.0,13.0,133.0,481.0,272
324,37.38,4.0,49.0,Karton Kapak,Kitap Kağıdı,84.0,Ne Biliyorsam Hepsini Anaokulunda Öğrendim,63.0,5.0,71.0,683.0,1592.0,224
325,49.0,,,Karton Kapak,Kitap Kağıdı,0.0,Evliliğimi Nasıl Kurtarırım ?,7.0,0.0,3.0,65.0,130.0,216
326,42.0,5.0,15.0,Karton Kapak,3. Hm. Kağıt,92.3,Doğru Düşünme ve Başarma Sanatı,15.0,1.0,24.0,338.0,657.0,160
327,48.96,5.0,2.0,Karton Kapak,Kitap Kağıdı,92.5,Nezaketle Yönetme Sanatı,14.0,3.0,8.0,242.0,234.0,112
328,72.0,4.0,8.0,Karton Kapak,Kitap Kağıdı,88.3,Üzüntüsüz Yaşamak,2.0,1.0,9.0,64.0,363.0,216
329,68.06,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Akademiyi Bırakma Rehberi,3.0,0.0,0.0,44.0,58.0,208
330,144.0,5.0,4.0,Karton Kapak,Kitap Kağıdı,100.0,Şamanın Şifa Çantası / Kişisel Dönüşüm İçin Şamanik Ritüeller ve Seremoniler,8.0,2.0,4.0,162.0,196.0,152
331,59.6,3.0,69.0,Karton Kapak,Kitap Kağıdı,68.5,Mucizeleri Çağırmak,72.0,14.0,146.0,490.0,4926.0,304
332,79.2,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Pratik  Yaratıcılığı Aktarmak,4.0,1.0,2.0,82.0,68.0,232
333,29.9,5.0,5.0,Karton Kapak,Kitap Kağıdı,100.0,Mistik Mimari,4.0,3.0,3.0,63.0,186.0,168
334,66.22,5.0,9.0,Karton Kapak,Kitap Kağıdı,92.9,Kendin Ol!  İçimdeki Uyanış,13.0,0.0,15.0,177.0,530.0,232
335,72.0,4.0,,Karton Kapak,Kitap Kağıdı,73.3,Karma  Bir Sebep Sonuç Kılavuzu,0.0,0.0,2.0,37.0,42.0,112
336,78.0,4.0,,Karton Kapak,Kitap Kağıdı,80.0,Destekleyici Koçluk  Hayat Boyu Öğrenim ve Değişim İçin,4.0,0.0,0.0,48.0,42.0,232
337,37.13,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Gençlerle Çalışmak,3.0,0.0,1.0,32.0,42.0,176
338,83.7,4.0,4.0,Karton Kapak,Kitap Kağıdı,85.0,Bir Şifa Bağımlısının İtirafları,9.0,0.0,7.0,117.0,366.0,224
339,36.0,5.0,4.0,Karton Kapak,Kitap Kağıdı,90.8,Kusursuz İnsanlar Nasıl Tedavi Edilir?,15.0,0.0,9.0,144.0,283.0,144
340,80.85,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Karlı Koçluk İşletmesi Nasıl Kurulur? ,1.0,0.0,2.0,5.0,36.0,
